customer_sk,customer_id,customer_key,customer_name,marital_status,gender,birth_date,country,customer_create_date
34359738379,13447,AW00013447,Destiny Cox,Married,Female,1967-11-01,United States,2025-10-12
34359738380,13656,AW00013656,Faith Howard,Married,Female,1952-04-21,United States,2025-10-12
34359738381,13843,AW00013843,Warren Xie,Single,Male,1980-12-19,France,2025-10-12
34359738382,14352,AW00014352,Melissa Butler,Single,Female,1986-03-14,United States,2025-10-12
34359738383,14438,AW00014438,Gabrielle Gonzales,Single,Female,1976-04-12,United States,2025-10-12
34359738384,14496,AW00014496,Cindy Stewart,Married,Female,1958-04-17,Canada,2025-10-12
34359738385,14639,AW00014639,Jeremiah Howard,Married,Male,1966-02-21,United States,2025-10-12
34359738386,14839,AW00014839,Natasha Sanz,Single,Female,1982-11-15,United Kingdom,2025-10-12
34359738387,15274,AW00015274,Alexander Johnson,Single,Male,1982-01-22,United States,2025-12-24
34359738388,15312,AW00015312,Alexandria Gonzales,Married,Female,1951-01-12,United States,2025-12-24
34359738389,15374,AW00015374,Donna Kumar,Married,Female,1940-04-10,United States,2026-01-04
34359738390,15652,AW00015652,Barbara Wang,Married,Female,1966-11-22,United Kingdom,2026-01-04
34359738391,15799,AW00015799,Victoria Anderson,Married,Female,1964-07-11,Australia,2026-01-04
34359738392,15992,AW00015992,Isabelle Alexander,Single,Female,1958-10-20,United States,2026-01-04
34359738393,16007,AW00016007,Janelle Gonzalez,Married,Female,1945-03-30,United States,2026-01-04
34359738394,16276,AW00016276,Brandi Carlson,Single,Female,1980-08-29,Germany,2026-01-04
34359738395,16828,AW00016828,Logan Mitchell,Married,Male,1967-02-06,United Kingdom,2026-01-04
34359738396,17022,AW00017022,Karen Morgan,Married,Female,1972-04-07,United States,2026-01-04
34359738397,17150,AW00017150,Wyatt Wright,Married,Male,1960-08-01,United States,2026-01-04
34359738398,17332,AW00017332,Jonathan Green,Single,Male,1963-09-30,Australia,2026-01-04
34359738399,17334,AW00017334,Luis Lopez,Married,Male,1963-01-12,Australia,2026-01-04
34359738400,17393,AW00017393,Jordan Sharma,Single,Male,1970-04-19,United States,2026-01-04
34359738401,17465,AW00017465,Arianna Stewart,Single,Female,1958-06-23,United States,2026-01-04
34359738402,17803,AW00017803,Renee Hernandez,Single,Female,1975-02-19,United Kingdom,2026-01-04
34359738403,18233,AW00018233,Mackenzie Bailey,Single,Female,1964-02-06,United States,2026-01-04
34359738404,18481,AW00018481,Tanya Romero,Married,Female,1978-09-11,United States,2026-01-04
34359738405,18546,AW00018546,Pieter Wycoff,Married,Female,1977-12-21,United States,2026-01-04
34359738406,18887,AW00018887,Kari Hernandez,Single,Female,1982-11-21,United States,2026-01-05
34359738407,18944,AW00018944,Marcus Taylor,Single,Male,1961-11-03,Canada,2026-01-05
34359738408,19344,AW00019344,Mandy Ma,Single,Female,1974-12-16,Germany,2026-01-05
34359738409,19366,AW00019366,Christy Beck,Married,Female,1967-10-01,France,2026-01-05
34359738410,19565,AW00019565,Patricia Saunders,Married,Female,1984-08-02,Australia,2026-01-05
34359738411,19790,AW00019790,Amy Wu,Single,Female,1962-04-25,Australia,2026-01-05
34359738412,20226,AW00020226,Valerie She,Married,Female,1971-10-06,Australia,2026-01-05
34359738413,20257,AW00020257,Roy Carlson,Single,Male,1975-07-22,Australia,2026-01-05
34359738414,20276,AW00020276,Haley Sanchez,Single,Female,1986-03-26,United States,2026-01-05
34359738415,20864,AW00020864,Grace Howard,Married,Female,1974-09-24,United Kingdom,2026-01-05
34359738416,21041,AW00021041,Eddie Serrano,Married,Male,1958-05-04,France,2026-01-05
34359738417,21288,AW00021288,Hunter Hall,Single,Male,1968-12-10,,2026-01-05
34359738418,21438,AW00021438,Edward Price,Single,Male,1967-10-14,,2026-01-05
34359738419,21577,AW00021577,Tiffany Ma,Married,Female,1939-09-08,Canada,2026-01-05
34359738420,21690,AW00021690,Samantha Thomas,Single,Female,1972-01-24,Canada,2026-01-05
34359738421,22078,AW00022078,William Martin,Married,Male,,United States,2026-01-05
34359738422,22206,AW00022206,Cynthia Rodriguez,Single,Female,,Australia,2026-01-05
34359738423,22215,AW00022215,Samuel Lal,Married,Male,,United States,2026-01-05
34359738424,22515,AW00022515,Alexa Morris,Single,Female,,France,2026-01-05
34359738425,22594,AW00022594,Gabriella James,Married,Female,,United Kingdom,2026-01-05
34359738426,22858,AW00022858,Deborah Tang,Married,Female,,Australia,2026-01-05
34359738427,22927,AW00022927,Jon Guo,Single,Male,,Australia,2026-01-05
34359738428,23065,AW00023065,Derek Nath,Married,Male,,United States,2026-01-05
34359738429,23119,AW00023119,Gilbert Zhao,Single,Male,,Australia,2026-01-05
34359738430,23634,AW00023634,Ernest Li,Married,Male,,Germany,2026-01-05
34359738431,23655,AW00023655,Grace Murphy,Single,Female,,Australia,2026-01-05
34359738432,24204,AW00024204,Darren Gonzalez,Single,Male,,Germany,2026-01-05
34359738433,24398,AW00024398,Brandon Davis,Married,Male,,United States,2026-01-05
34359738434,24459,AW00024459,Kristin Carson,Single,Female,,Australia,2026-01-05
34359738435,24532,AW00024532,Phillip Perez,Married,Male,,Germany,2026-01-05
34359738436,24568,AW00024568,Jose Mitchell,Single,Male,,United Kingdom,2026-01-05
34359738437,24688,AW00024688,Ashley Long,Married,Female,,United States,2026-01-05
34359738438,24957,AW00024957,Anna Howard,Married,Female,,United States,2026-01-05
34359738439,25538,AW00025538,Andy Jiménez,Single,Male,,France,2026-01-05
34359738440,25930,AW00025930,Ethan Harris,Single,Male,,United States,2026-01-14
34359738441,26080,AW00026080,Sydney Roberts,Married,Female,,United States,2026-01-14
34359738442,26183,AW00026183,Allen Arthur,Single,Male,,United States,2026-01-14
34359738443,26231,AW00026231,Maurice Nara,Married,Male,,France,2026-01-14
34359738444,26719,AW00026719,Tamara Li,Single,Female,,United States,2026-01-14
34359738445,27121,AW00027121,Teresa Rubio,Single,Female,,United Kingdom,2026-01-14
34359738446,27131,AW00027131,Edgar Madan,Single,Male,,United Kingdom,2026-01-14
34359738447,27171,AW00027171,Kristi Gill,Single,Female,,United Kingdom,2026-01-14
34359738448,27189,AW00027189,Elizabeth Diaz,Married,Female,,United States,2026-01-14
34359738449,27301,AW00027301,Clarence Zhou,Married,Male,,United States,2026-01-14
34359738450,27685,AW00027685,Alfredo Torres,Married,Male,,Australia,2026-01-25
34359738451,27813,AW00027813,Roy Vance,Single,Male,,Germany,2026-01-25
34359738452,28083,AW00028083,Kaitlyn Foster,Married,Female,,United States,2026-01-25
34359738453,28414,AW00028414,Bradley Luo,Single,,,France,2026-01-25
34359738454,28582,AW00028582,Olivia Hall,Single,Female,,United States,2026-01-25
34359738455,28623,AW00028623,Marcus Turner,Married,Male,,United States,2026-01-25
34359738456,28666,AW00028666,Kelvin Zhu,Married,Male,,United States,2026-01-25
42949672960,11085,AW00011085,Emily Johnson,Single,Female,1963-01-16,United States,2025-10-07
42949672961,11112,AW00011112,Crystal Wang,Married,Female,1968-03-08,Australia,2025-10-07
42949672962,11204,AW00011204,Destiny Rivera,Married,Female,1953-11-29,United States,2025-10-08
42949672963,11638,AW00011638,Antonio Powell,Married,Male,1977-09-09,United States,2025-10-08
42949672964,11686,AW00011686,Luke Edwards,Single,Male,1976-04-09,United States,2025-10-08
42949672965,12085,AW00012085,Tyler Rodriguez,Married,Male,1953-06-23,United States,2025-10-08
42949672966,12216,AW00012216,Gerald Rodriguez,Married,Male,1967-09-30,United Kingdom,2025-10-08
42949672967,12253,AW00012253,Jenny Sun,Single,Female,1982-08-14,Australia,2025-10-08
42949672968,12467,AW00012467,Jennifer Jones,Single,Female,1983-10-01,France,2025-10-08
42949672969,12881,AW00012881,Isabella Edwards,Single,Female,1979-05-14,United States,2025-10-12
42949672970,12920,AW00012920,Kelly Henderson,Single,Female,1973-03-12,United States,2025-10-12
42949672971,13226,AW00013226,Jenna Mitchell,Married,Female,1952-09-09,United States,2025-10-12
42949672972,13317,AW00013317,Jeremiah Long,Single,Male,1960-03-08,United States,2025-10-12
42949672973,13533,AW00013533,Eduardo Butler,Single,Male,1972-11-18,United Kingdom,2025-10-12
42949672974,13585,AW00013585,Savannah Morris,Married,Female,1964-05-13,United Kingdom,2025-10-12
42949672975,13596,AW00013596,Billy Gomez,Married,Male,1956-12-13,France,2025-10-12
42949672976,13695,AW00013695,Christian Clark,Single,Male,1976-10-20,France,2025-10-12
42949672977,13732,AW00013732,Julian Isla,Single,Female,1971-10-02,Canada,2025-10-12
42949672978,13787,AW00013787,Glenn Cai,Married,Male,1972-01-11,Germany,2025-10-12
42949672979,13798,AW00013798,Tammy Randall,Single,Female,1968-09-15,United Kingdom,2025-10-12
42949672980,13924,AW00013924,Hannah Hall,Single,Female,1979-03-10,United States,2025-10-12
42949672981,14005,AW00014005,Noah Hughes,Married,Male,1982-11-10,United States,2025-10-12
42949672982,14304,AW00014304,Jacquelyn Jimenez,Married,Female,1973-02-11,Australia,2025-10-12
42949672983,14450,AW00014450,Kevin Butler,Married,Male,1975-04-06,United States,2025-10-12
42949672984,14617,AW00014617,Aaron Flores,Single,Male,1968-08-02,United States,2025-10-12
42949672985,14676,AW00014676,Micah Wang,Single,Male,1972-07-25,Australia,2025-10-12
42949672986,14883,AW00014883,Gabrielle Barnes,Married,Female,1964-03-19,United States,2025-10-12
42949672987,14939,AW00014939,Cory Kapoor,Married,Male,1972-10-15,Germany,2025-10-12
42949672988,14972,AW00014972,Cristina Deng,Single,Female,1985-04-03,Germany,2025-10-12
42949672989,15019,AW00015019,Mary Ramos,Single,Female,1956-09-24,Australia,2025-10-12
42949672990,15147,AW00015147,Clarence Chen,Married,Male,1982-03-12,Australia,2025-10-12
42949672991,15327,AW00015327,Paula Hernandez,Single,Female,1954-06-15,United States,2025-12-24
42949672992,15430,AW00015430,Alfredo Jiménez,Married,Male,1983-12-07,United States,2026-01-04
42949672993,15521,AW00015521,Kathryn Deng,Single,Female,1976-05-21,United States,2026-01-04
42949672994,15773,AW00015773,Dylan Jenkins,Married,Male,1963-04-02,United States,2026-01-04
42949672995,15965,AW00015965,Jennifer Watson,Single,Female,1966-12-16,United States,2026-01-04
42949672996,16048,AW00016048,Kelli Yang,Single,Female,1979-05-04,Germany,2026-01-04
42949672997,16361,AW00016361,Wyatt White,Married,Male,1960-11-06,United States,2026-01-04
42949672998,16492,AW00016492,Theodore Sanz,Married,Male,1957-09-21,Australia,2026-01-04
42949672999,16596,AW00016596,Gabrielle Carter,Single,Female,1956-09-24,France,2026-01-04
42949673000,16651,AW00016651,Abigail Martinez,Married,Female,1949-03-25,United States,2026-01-04
42949673001,16888,AW00016888,Arianna Hughes,Single,Female,1959-08-18,United States,2026-01-04
42949673002,17033,AW00017033,Carson Long,Single,Male,1970-08-18,United States,2026-01-04
42949673003,17100,AW00017100,Vincent Wang,Single,Male,1977-08-02,Germany,2026-01-04
42949673004,17303,AW00017303,Terrence Tang,Married,Male,1981-04-13,Australia,2026-01-04
42949673005,17336,AW00017336,Chase Sanchez,Single,Male,1981-10-30,United States,2026-01-04
42949673006,17668,AW00017668,Eduardo Peterson,Single,Male,1962-02-25,United States,2026-01-04
42949673007,17871,AW00017871,Sydney Patterson,Married,Female,1966-01-18,United States,2026-01-04
42949673008,17986,AW00017986,Monica Malhotra,Married,Female,1978-04-19,Germany,2026-01-04
42949673009,18429,AW00018429,Faith Gonzales,Single,Female,1958-09-11,United States,2026-01-04
42949673010,18433,AW00018433,Seth Ross,Married,Male,1944-01-24,Canada,2026-01-04
42949673011,18644,AW00018644,Carrie Ruiz,Single,Female,1971-08-15,Canada,2026-01-04
42949673012,18797,AW00018797,Evan Murphy,Single,Male,1983-09-21,United States,2026-01-05
42949673013,18799,AW00018799,Jacob Lewis,Married,Male,1977-04-22,United States,2026-01-05
42949673014,18986,AW00018986,Robert Roberts,Single,Male,1951-01-09,Canada,2026-01-05
42949673015,19092,AW00019092,Eric Gonzalez,Single,Male,1979-09-04,Australia,2026-01-05
42949673016,19192,AW00019192,Erika Ruiz,Single,Female,1975-09-09,United Kingdom,2026-01-05
42949673017,19324,AW00019324,Tanya Blanco,Married,Female,1973-04-08,France,2026-01-05
42949673018,19370,AW00019370,Gilbert Yang,Single,Male,1982-12-22,France,2026-01-05
42949673019,19484,AW00019484,Willie Liang,Married,Male,1970-08-26,France,2026-01-05
42949673020,19540,AW00019540,Jade Richardson,Married,Female,1965-04-01,United States,2026-01-05
42949673021,19568,AW00019568,Candice Sun,Married,Female,1975-03-06,Australia,2026-01-05
42949673022,19858,AW00019858,Jenna Collins,Married,Female,1952-04-21,United States,2026-01-05
42949673023,19999,AW00019999,Danielle Brooks,Single,Female,1972-07-15,United States,2026-01-05
42949673024,20062,AW00020062,Russell Carson,Single,Male,,Germany,2026-01-05
42949673025,20404,AW00020404,Jorge Yang,Single,Male,1954-02-07,Australia,2026-01-05
42949673026,20461,AW00020461,Mackenzie Nelson,Single,Female,1971-12-19,United States,2026-01-05
42949673027,20473,AW00020473,Mason Rivera,Married,Male,1970-10-01,United States,2026-01-05
42949673028,20588,AW00020588,Nancy Raman,Married,Female,1955-09-22,United Kingdom,2026-01-05
42949673029,20729,AW00020729,Aimee Zhou,Married,Female,1977-04-18,Germany,2026-01-05
42949673030,20738,AW00020738,Alex Kelly,Married,Male,1977-07-18,,2026-01-05
42949673031,20792,AW00020792,Hailey Rivera,Married,Female,1976-12-31,Canada,2026-01-05
42949673032,20794,AW00020794,Brenda Rana,Married,Female,1967-08-08,France,2026-01-05
42949673033,20850,AW00020850,Lance Navarro,Married,Male,1981-09-10,United Kingdom,2026-01-05
42949673034,20956,AW00020956,Kristy Alonso,Single,Female,1981-02-24,France,2026-01-05
42949673035,20989,AW00020989,Cassandra Sara,Married,Female,1981-08-25,Australia,2026-01-05
42949673036,21429,AW00021429,Isabella Sandberg,Married,Female,1978-06-04,,2026-01-05
42949673037,21431,AW00021431,Preston Kapoor,Single,Male,1976-04-15,Canada,2026-01-05
42949673038,21562,AW00021562,Drew Jai,Single,Male,1983-10-16,Australia,2026-01-05
42949673039,21811,AW00021811,Olivia Williams,Married,Female,1957-08-11,United States,2026-01-05
42949673040,22052,AW00022052,Zachary Butler,Married,Male,,United States,2026-01-05
42949673041,22170,AW00022170,Cynthia Martinez,Married,Female,,Australia,2026-01-05
42949673042,22612,AW00022612,Franklin Huang,Single,Male,,France,2026-01-05
42949673043,22979,AW00022979,Theodore Hernandez,Single,Male,,United States,2026-01-05
42949673044,24029,AW00024029,Haley Howard,Single,Female,,France,2026-01-05
42949673045,24038,AW00024038,Evan Turner,Single,Male,,France,2026-01-05
42949673046,24140,AW00024140,Alvin Lin,Single,Male,,France,2026-01-05
42949673047,24286,AW00024286,Kelvin Goel,Single,Male,,United States,2026-01-05
42949673048,24390,AW00024390,Carolyn Prasad,Married,Female,,United States,2026-01-05
42949673049,24600,AW00024600,Lisa Li,Married,Female,,Australia,2026-01-05
42949673050,24620,AW00024620,Olivia Morgan,Married,Female,,United States,2026-01-05
42949673051,25124,AW00025124,Keith Xu,Single,Male,,Australia,2026-01-05
42949673052,25229,AW00025229,Autumn Zhou,Single,Female,,Australia,2026-01-05
42949673053,25671,AW00025671,Brett Arun,Single,Male,,Germany,2026-01-14
42949673054,26100,AW00026100,James Ptaszynski,Single,Female,,Canada,2026-01-14
42949673055,26144,AW00026144,Cassidy Russell,Single,Female,,Australia,2026-01-14
42949673056,26152,AW00026152,Jaime Gill,Single,Female,,Australia,2026-01-14
42949673057,26274,AW00026274,Jennifer Wood,Married,Female,,United States,2026-01-14
42949673058,26592,AW00026592,Brenda Lopez,Single,Female,,Australia,2026-01-14
42949673059,26692,AW00026692,Isabella Brown,Married,Female,,Canada,2026-01-14
42949673060,26782,AW00026782,Seth Lewis,Single,Male,,Canada,2026-01-14
42949673061,27028,AW00027028,Sarah Robinson,Single,Female,,Canada,2026-01-14
42949673062,27430,AW00027430,Stephanie Young,Married,Female,,United States,2026-01-14
42949673063,27468,AW00027468,Robert Powell,Married,Male,,United States,2026-01-14
42949673064,27531,AW00027531,Abigail Bailey,Single,Female,,United States,2026-01-14
42949673065,27654,AW00027654,Carrie Diaz,Married,Female,,United States,2026-01-25
42949673066,28112,AW00028112,Savannah Evans,Married,Female,,United States,2026-01-25
42949673067,28408,AW00028408,Tasha Lal,Single,,,United Kingdom,2026-01-25
42949673068,28566,AW00028566,Colin Sun,Single,Male,,Germany,2026-01-25
42949673069,28673,AW00028673,Arianna Reed,Married,Female,,United States,2026-01-25
42949673070,28786,AW00028786,Erick Prasad,Married,Male,,United States,2026-01-25
42949673071,29000,AW00029000,Nathan Baker,Single,Male,,United States,2026-01-25
51539607552,11124,AW00011124,Ross Jordan,Single,Male,1968-07-23,Australia,2025-10-07
51539607553,11142,AW00011142,Eduardo Patterson,Single,Male,1983-02-11,Canada,2025-10-07
51539607554,11420,AW00011420,Jordan Turner,Married,Male,1952-01-09,France,2025-10-08
51539607555,11581,AW00011581,Cindy Jordan,Married,,,France,2025-10-08
51539607556,11678,AW00011678,Johnny Chavez,Married,Male,1974-07-28,United States,2025-10-08
51539607557,11943,AW00011943,Dawn Huang,Married,Female,1954-08-27,Australia,2025-10-08
51539607558,12164,AW00012164,Noah Butler,Married,Male,1974-04-09,United States,2025-10-08
51539607559,12596,AW00012596,Armando Romero,Married,Male,1966-07-14,United Kingdom,2025-10-08
51539607560,12697,AW00012697,Brenda Stone,Single,Female,1975-12-22,Australia,2025-10-12
51539607561,12860,AW00012860,Jillian Prasad,Married,Female,1973-03-21,United Kingdom,2025-10-12
51539607562,12889,AW00012889,James Adams,Married,Male,1977-05-26,United States,2025-10-12
51539607563,12970,AW00012970,Angela Powell,Single,Female,1966-01-14,Canada,2025-10-12
51539607564,13058,AW00013058,Ramon Huang,Married,Male,1981-02-12,United States,2025-10-12
51539607565,13166,AW00013166,Kyle Chen,Married,Male,1981-09-10,United States,2025-10-12
51539607566,13242,AW00013242,Kyle Yang,Single,Male,1961-05-05,United States,2025-10-12
51539607567,13487,AW00013487,Emily Martin,Married,Female,1943-02-06,United States,2025-10-12
51539607568,13551,AW00013551,Jacob Lee,Married,Male,1975-06-03,United Kingdom,2025-10-12
51539607569,13612,AW00013612,Hailey Ross,Married,Female,1952-08-20,United Kingdom,2025-10-12
51539607570,13871,AW00013871,Sarah Gonzales,Single,Female,1980-09-28,United States,2025-10-12
51539607571,13882,AW00013882,Mariah Russell,Single,Female,1973-04-14,United States,2025-10-12
